iteracion,timestamp,theta,x,y,sigma_theta,sigma_x,sigma_y,lm0_x,lm0_y,lm1_x,lm1_y,z_diff_range,z_diff_bearing
2260,1779735549.214577,-0.000410,-0.000143,-0.000109,0.020321,0.018252,0.017982,-0.500981,-0.699503,0.798927,-0.800077,-0.000485,-0.001097
2261,1779735549.231114,-0.000843,-0.000045,-0.000471,0.017083,0.016707,0.015564,-0.500981,-0.699503,0.798928,-0.800076,-0.000528,0.001048
2262,1779735549.246011,-0.000438,-0.000440,-0.000429,0.014790,0.014376,0.014643,-0.500981,-0.699504,0.798928,-0.800075,0.000200,-0.001346
2263,1779735549.260081,-0.000754,-0.000293,-0.000047,0.014166,0.013785,0.014012,-0.500981,-0.699502,0.798928,-0.800075,-0.000936,0.001693
2264,1779735549.427608,0.000030,-0.000072,-0.001300,0.020326,0.018250,0.017981,-0.500981,-0.699501,0.798928,-0.800075,-0.001638,-0.002500
2265,1779735549.444347,0.000643,-0.000990,-0.000574,0.017086,0.016705,0.015563,-0.500981,-0.699501,0.798932,-0.800075,0.003010,-0.000251
2266,1779735549.459986,0.000523,-0.000679,-0.000037,0.014793,0.014376,0.014642,-0.500979,-0.699501,0.798933,-0.800073,-0.002175,0.000052
2267,1779735549.477880,0.000711,-0.001007,0.000024,0.014171,0.013785,0.014011,-0.500980,-0.699500,0.798932,-0.800074,-0.001465,-0.000980
2268,1779735549.619534,0.000283,-0.001610,0.000008,0.020331,0.018250,0.017979,-0.500980,-0.699500,0.798932,-0.800074,-0.000661,0.001338
2269,1779735549.637409,0.000575,-0.001717,0.000263,0.017076,0.016706,0.015564,-0.500980,-0.699500,0.798932,-0.800074,0.000474,-0.000643
2270,1779735549.651152,0.000134,-0.001141,0.000624,0.014792,0.014376,0.014643,-0.500978,-0.699499,0.798934,-0.800073,-0.001786,0.001210
2271,1779735549.663936,0.000268,-0.001007,0.000226,0.014170,0.013785,0.014011,-0.500977,-0.699501,0.798935,-0.800073,0.002049,-0.000738
2272,1779735549.817001,0.000042,-0.001180,0.000428,0.020328,0.018250,0.017979,-0.500977,-0.699501,0.798935,-0.800073,0.000118,0.000714
2273,1779735549.831539,-0.000520,-0.001159,-0.000011,0.017082,0.016707,0.015564,-0.500978,-0.699501,0.798935,-0.800072,-0.000374,0.001531
2274,1779735549.851199,-0.000951,-0.000697,0.000063,0.014791,0.014376,0.014643,-0.500978,-0.699500,0.798935,-0.800073,-0.000672,0.001354
2275,1779735549.869315,-0.000924,-0.000798,0.000136,0.014165,0.013785,0.014011,-0.500978,-0.699500,0.798935,-0.800073,-0.000665,-0.000135
2276,1779735549.906201,-0.000648,0.000179,0.001005,0.020326,0.018250,0.017980,-0.500979,-0.699501,0.798935,-0.800073,0.002331,-0.000824
2277,1779735549.919537,-0.001064,-0.000239,0.000801,0.017090,0.016709,0.015564,-0.500981,-0.699501,0.798937,-0.800073,0.000984,0.001815
2278,1779735549.933438,-0.000465,-0.000965,0.000464,0.014800,0.014375,0.014642,-0.500982,-0.699502,0.798936,-0.800073,0.001837,-0.001736
2279,1779735549.950083,-0.000211,-0.001208,0.000307,0.014176,0.013784,0.014011,-0.500982,-0.699503,0.798936,-0.800073,-0.000302,-0.001345
2280,1779735550.018065,0.000303,-0.000477,0.000339,0.020339,0.018250,0.017979,-0.500982,-0.699503,0.798937,-0.800073,0.000820,-0.001603
2281,1779735550.030825,-0.000080,-0.000490,0.000047,0.017095,0.016708,0.015564,-0.500983,-0.699503,0.798937,-0.800072,-0.000177,0.001086
2282,1779735550.048137,-0.000101,-0.000583,-0.000279,0.014798,0.014375,0.014643,-0.500983,-0.699504,0.798937,-0.800073,0.001235,0.000279
2283,1779735550.060570,-0.000606,-0.000232,0.000187,0.014169,0.013785,0.014012,-0.500984,-0.699502,0.798936,-0.800073,-0.000499,0.002675
2284,1779735550.210170,-0.000819,-0.000474,0.000264,0.020326,0.018251,0.017982,-0.500984,-0.699502,0.798936,-0.800074,-0.000140,0.000669
2285,1779735550.222424,-0.000695,-0.000386,0.000335,0.017081,0.016707,0.015564,-0.500983,-0.699502,0.798936,-0.800074,-0.000184,-0.000482
2286,1779735550.235366,-0.000366,-0.000701,0.000390,0.014794,0.014375,0.014643,-0.500984,-0.699502,0.798935,-0.800073,0.000085,-0.001108
2287,1779735550.252480,-0.000067,-0.000822,0.000007,0.014171,0.013785,0.014011,-0.500984,-0.699503,0.798935,-0.800074,0.001034,-0.001603
2288,1779735550.419361,-0.000647,-0.001306,0.000472,0.020335,0.018249,0.017980,-0.500983,-0.699503,0.798935,-0.800073,0.000183,0.001833
2289,1779735550.434752,-0.000453,-0.001049,0.000550,0.017080,0.016706,0.015564,-0.500982,-0.699504,0.798934,-0.800073,-0.000640,-0.000944
2290,1779735550.458333,-0.000391,-0.001034,0.000771,0.014795,0.014376,0.014643,-0.500982,-0.699503,0.798934,-0.800073,-0.000795,-0.000345
2291,1779735550.474591,-0.000393,-0.001011,0.000747,0.014172,0.013784,0.014011,-0.500982,-0.699503,0.798935,-0.800073,0.000177,0.000009
2292,1779735550.617148,0.000392,0.000025,0.000680,0.020328,0.018252,0.017980,-0.500982,-0.699504,0.798936,-0.800072,0.000994,-0.002454
2293,1779735550.636426,-0.000157,-0.000180,0.000313,0.017094,0.016709,0.015564,-0.500983,-0.699504,0.798937,-0.800071,0.000289,0.001853
2294,1779735550.651828,-0.000692,0.000292,0.000110,0.014797,0.014375,0.014643,-0.500983,-0.699504,0.798937,-0.800073,0.000301,0.001872
2295,1779735550.666501,-0.000701,0.000206,0.000227,0.014167,0.013785,0.014012,-0.500984,-0.699503,0.798937,-0.800073,-0.000778,0.000055
2296,1779735550.820549,-0.000821,-0.000334,-0.000315,0.020325,0.018252,0.017983,-0.500983,-0.699503,0.798937,-0.800073,-0.001382,0.000354
2297,1779735550.835933,-0.000649,-0.000435,-0.000155,0.017079,0.016707,0.015564,-0.500983,-0.699503,0.798937,-0.800073,0.000390,-0.000318
2298,1779735550.855352,-0.000150,-0.000967,-0.000229,0.014789,0.014376,0.014643,-0.500983,-0.699504,0.798937,-0.800072,0.000734,-0.001578
2299,1779735550.871251,-0.000207,-0.000779,-0.000357,0.014168,0.013785,0.014012,-0.500983,-0.699503,0.798937,-0.800073,0.001204,0.000281
2300,1779735551.029667,0.000140,-0.000111,-0.000084,0.020334,0.018248,0.017980,-0.500984,-0.699504,0.798937,-0.800073,0.001114,-0.001072
2301,1779735551.048254,0.000168,-0.000526,0.000053,0.017091,0.016706,0.015563,-0.500985,-0.699503,0.798938,-0.800073,0.001222,0.000577
2302,1779735551.064363,-0.000266,-0.000023,0.000233,0.014799,0.014375,0.014642,-0.500985,-0.699503,0.798938,-0.800074,-0.001085,0.001298
2303,1779735551.080113,0.000063,-0.000258,-0.000062,0.014173,0.013785,0.014011,-0.500984,-0.699504,0.798939,-0.800074,0.000267,-0.001743
2304,1779735551.142189,-0.000132,-0.000236,0.000362,0.020331,0.018250,0.017981,-0.500984,-0.699504,0.798939,-0.800073,0.000656,0.000626
2305,1779735551.157370,0.000027,-0.000391,0.000528,0.017084,0.016707,0.015563,-0.500985,-0.699504,0.798939,-0.800074,0.000541,-0.000198
2306,1779735551.169897,0.000112,-0.000427,0.000669,0.014798,0.014375,0.014642,-0.500985,-0.699504,0.798939,-0.800073,-0.000467,-0.000368
2307,1779735551.183665,-0.000063,-0.000286,0.000809,0.014175,0.013784,0.014011,-0.500984,-0.699503,0.798939,-0.800073,-0.000017,0.000932
2308,1779735551.224766,-0.001007,-0.001513,0.000917,0.020326,0.018254,0.017982,-0.500984,-0.699503,0.798938,-0.800074,-0.001135,0.002948
2309,1779735551.238472,-0.000667,-0.001504,0.001176,0.017071,0.016708,0.015566,-0.500983,-0.699503,0.798938,-0.800074,0.000163,-0.000958
2310,1779735551.257057,-0.000703,-0.001494,0.001103,0.014790,0.014376,0.014644,-0.500983,-0.699503,0.798938,-0.800075,0.000249,0.000164
2311,1779735551.270123,-0.000992,-0.000984,0.001000,0.014169,0.013784,0.014011,-0.500982,-0.699503,0.798939,-0.800075,0.002311,0.001498
2312,1779735551.418603,-0.000739,-0.001062,0.000377,0.020326,0.018253,0.017980,-0.500982,-0.699502,0.798939,-0.800075,-0.001013,-0.000814
2313,1779735551.432869,-0.000475,-0.000932,0.000545,0.017084,0.016708,0.015565,-0.500982,-0.699502,0.798938,-0.800075,-0.000230,-0.000941
2314,1779735551.452404,-0.000667,-0.000848,0.000230,0.014793,0.014376,0.014643,-0.500982,-0.699503,0.798938,-0.800076,0.001039,0.000829
2315,1779735551.466805,-0.000606,-0.000894,0.000178,0.014166,0.013785,0.014011,-0.500982,-0.699503,0.798938,-0.800076,0.000028,-0.000324
2316,1779735551.616024,-0.000133,-0.000383,-0.000029,0.020330,0.018250,0.017980,-0.500982,-0.699503,0.798938,-0.800076,0.000231,-0.001488
2317,1779735551.640760,0.000244,-0.001094,0.000458,0.017090,0.016707,0.015563,-0.500983,-0.699502,0.798940,-0.800077,0.002277,0.000076
2318,1779735551.656647,-0.000344,-0.000536,0.000351,0.014798,0.014375,0.014642,-0.500983,-0.699502,0.798940,-0.800079,-0.000114,0.001982
2319,1779735551.671210,-0.000471,-0.000308,0.000300,0.014171,0.013784,0.014011,-0.500982,-0.699502,0.798940,-0.800079,0.001047,0.000658
2320,1779735551.827478,-0.001463,-0.000897,0.001435,0.020327,0.018252,0.017981,-0.500983,-0.699502,0.798939,-0.800079,0.001073,0.003143
2321,1779735551.844214,-0.001717,-0.000989,0.001266,0.017077,0.016709,0.015565,-0.500984,-0.699502,0.798940,-0.800079,0.000125,0.000848
2322,1779735551.867621,-0.001655,-0.001181,0.000900,0.014794,0.014375,0.014643,-0.500985,-0.699503,0.798939,-0.800081,0.001463,0.000031
2323,1779735551.886957,-0.001734,-0.001107,0.000950,0.014172,0.013784,0.014011,-0.500984,-0.699503,0.798939,-0.800081,0.000081,0.000414
2324,1779735552.018816,-0.000640,0.000034,0.000413,0.020330,0.018253,0.017980,-0.500985,-0.699502,0.798939,-0.800080,0.000401,-0.003438
2325,1779735552.042622,-0.000983,0.000394,0.000047,0.017096,0.016709,0.015564,-0.500985,-0.699503,0.798939,-0.800080,-0.001240,0.000387
2326,1779735552.057990,-0.000743,0.000267,0.000381,0.014797,0.014375,0.014643,-0.500985,-0.699502,0.798938,-0.800079,-0.001069,-0.000998
2327,1779735552.071149,-0.000349,-0.000089,0.000118,0.014169,0.013785,0.014012,-0.500985,-0.699503,0.798939,-0.800078,-0.000309,-0.002077
2328,1779735552.228384,-0.000887,-0.000888,0.000036,0.020330,0.018251,0.017982,-0.500984,-0.699503,0.798939,-0.800078,-0.000967,0.001675
2329,1779735552.250470,-0.000437,-0.000753,0.000345,0.017077,0.016706,0.015564,-0.500983,-0.699503,0.798938,-0.800079,-0.000140,-0.001462
2330,1779735552.266937,-0.000556,-0.000816,-0.000171,0.014792,0.014376,0.014643,-0.500984,-0.699504,0.798937,-0.800080,0.001878,0.000713
2331,1779735552.281184,-0.000827,-0.000472,-0.000108,0.014167,0.013785,0.014012,-0.500984,-0.699503,0.798937,-0.800081,0.001044,0.001418
2332,1779735552.426748,-0.000232,0.000030,-0.000575,0.020329,0.018249,0.017981,-0.500984,-0.699503,0.798937,-0.800081,-0.000168,-0.001879
2333,1779735552.442517,-0.000102,-0.000120,-0.000434,0.017089,0.016706,0.015563,-0.500984,-0.699503,0.798937,-0.800081,0.000507,-0.000125
2334,1779735552.459958,0.000081,-0.000208,-0.000158,0.014795,0.014375,0.014642,-0.500984,-0.699502,0.798937,-0.800081,-0.000897,-0.000771
2335,1779735552.482281,0.000602,-0.000449,-0.000785,0.014170,0.013785,0.014012,-0.500983,-0.699504,0.798938,-0.800081,0.001538,-0.002781
2336,1779735552.536877,0.000092,-0.000600,0.000019,0.020338,0.018247,0.017980,-0.500983,-0.699505,0.798938,-0.800080,0.001041,0.001626
2337,1779735552.554425,-0.000327,-0.000386,-0.000363,0.017084,0.016705,0.015563,-0.500984,-0.699505,0.798938,-0.800080,-0.000856,0.000827
2338,1779735552.568756,-0.000026,-0.000579,-0.000044,0.014794,0.014376,0.014642,-0.500984,-0.699505,0.798938,-0.800079,-0.000959,-0.001183
2339,1779735552.583917,-0.000408,-0.000405,0.000422,0.014172,0.013785,0.014011,-0.500984,-0.699504,0.798938,-0.800078,-0.001165,0.002044
2340,1779735552.628169,-0.000812,-0.000600,0.000950,0.020324,0.018252,0.017981,-0.500984,-0.699504,0.798938,-0.800078,0.000583,0.001283
2341,1779735552.647291,-0.000814,-0.000622,0.000955,0.017078,0.016709,0.015565,-0.500984,-0.699504,0.798938,-0.800078,0.000064,0.000039
2342,1779735552.659676,-0.001199,-0.000360,0.000589,0.014795,0.014375,0.014643,-0.500984,-0.699504,0.798938,-0.800080,0.001063,0.001490
2343,1779735552.671759,-0.001102,-0.000643,0.000757,0.014170,0.013785,0.014011,-0.500985,-0.699504,0.798937,-0.800079,-0.001712,-0.000492
2344,1779735552.816976,-0.000252,-0.000101,-0.000162,0.020327,0.018253,0.017981,-0.500985,-0.699503,0.798937,-0.800079,-0.000801,-0.002690
2345,1779735552.832184,-0.000046,-0.000436,0.000090,0.017089,0.016708,0.015564,-0.500985,-0.699503,0.798938,-0.800080,0.001089,-0.000045
2346,1779735552.847772,-0.000027,-0.000366,0.000344,0.014794,0.014376,0.014643,-0.500985,-0.699503,0.798939,-0.800079,-0.000958,-0.000222
2347,1779735552.866376,-0.000625,0.000077,0.000865,0.014169,0.013785,0.014011,-0.500985,-0.699501,0.798938,-0.800079,-0.000369,0.003173
2348,1779735553.015677,-0.001277,-0.001430,-0.000020,0.020319,0.018255,0.017983,-0.500984,-0.699500,0.798937,-0.800080,-0.002914,0.001996
2349,1779735553.029089,-0.001107,-0.001191,0.000045,0.017067,0.016707,0.015565,-0.500984,-0.699499,0.798936,-0.800081,-0.000599,-0.000849
2350,1779735553.047085,-0.001306,-0.001004,0.000005,0.014782,0.014377,0.014644,-0.500983,-0.699499,0.798936,-0.800081,-0.000024,0.000672
2351,1779735553.060210,-0.000950,-0.001422,-0.000120,0.014160,0.013786,0.014012,-0.500984,-0.699500,0.798935,-0.800081,-0.001075,-0.001874
2352,1779735553.236893,-0.000605,-0.001289,-0.000622,0.020331,0.018248,0.017978,-0.500984,-0.699499,0.798935,-0.800082,-0.000608,-0.001101
2353,1779735553.258506,-0.000407,-0.000936,-0.000566,0.017084,0.016705,0.015563,-0.500984,-0.699499,0.798933,-0.800082,-0.000917,-0.001109
2354,1779735553.272156,-0.000873,-0.000468,-0.000576,0.014792,0.014376,0.014643,-0.500984,-0.699498,0.798933,-0.800083,-0.000379,0.001522
2355,1779735553.284129,-0.001002,-0.000547,-0.000255,0.014164,0.013785,0.014012,-0.500985,-0.699497,0.798932,-0.800083,-0.001544,0.000700
2356,1779735553.416707,-0.001198,-0.000167,0.000692,0.020324,0.018249,0.017980,-0.500986,-0.699498,0.798931,-0.800083,0.001817,0.000653
2357,1779735553.431630,-0.001297,-0.000187,0.000622,0.017083,0.016707,0.015563,-0.500986,-0.699498,0.798932,-0.800083,0.000002,0.000304
2358,1779735553.451290,-0.000890,-0.000598,0.000625,0.014798,0.014375,0.014642,-0.500986,-0.699498,0.798931,-0.800083,0.000350,-0.001328
2359,1779735553.465991,-0.000590,-0.000851,0.000399,0.014175,0.013784,0.014011,-0.500987,-0.699498,0.798931,-0.800083,-0.000067,-0.001594
2360,1779735553.637045,-0.000938,-0.001729,-0.000181,0.020334,0.018251,0.017980,-0.500986,-0.699497,0.798930,-0.800084,-0.001795,0.001061
2361,1779735553.653151,-0.001269,-0.001401,-0.000526,0.017078,0.016706,0.015565,-0.500987,-0.699497,0.798928,-0.800084,-0.001137,0.000400
2362,1779735553.669760,-0.000910,-0.001807,-0.000649,0.014785,0.014377,0.014643,-0.500987,-0.699498,0.798928,-0.800084,0.000792,-0.001089
2363,1779735553.684823,-0.000984,-0.001710,-0.000637,0.014163,0.013785,0.014012,-0.500987,-0.699498,0.798928,-0.800084,0.000317,0.000384
2364,1779735553.752324,-0.000964,-0.001204,0.000062,0.020335,0.018246,0.017977,-0.500987,-0.699499,0.798929,-0.800084,0.001579,-0.000031
2365,1779735553.765395,-0.000625,-0.001114,0.000298,0.017088,0.016705,0.015563,-0.500987,-0.699499,0.798928,-0.800084,-0.000072,-0.001083
2366,1779735553.778163,-0.000855,-0.000759,0.000645,0.014801,0.014375,0.014642,-0.500986,-0.699498,0.798928,-0.800083,-0.001541,0.000526
2367,1779735553.792601,-0.000733,-0.000921,0.000625,0.014175,0.013784,0.014011,-0.500987,-0.699498,0.798928,-0.800084,-0.000528,-0.000641
2368,1779735553.836551,-0.001040,-0.001412,0.000526,0.020326,0.018252,0.017980,-0.500987,-0.699497,0.798927,-0.800084,-0.000666,0.000953
2369,1779735553.861619,-0.000892,-0.000978,0.000520,0.017078,0.016708,0.015565,-0.500985,-0.699497,0.798926,-0.800084,-0.001181,-0.001098
2370,1779735553.876229,-0.001768,-0.000010,0.000742,0.014793,0.014376,0.014643,-0.500984,-0.699496,0.798926,-0.800084,-0.001641,0.002715
2371,1779735553.890420,-0.001311,-0.000363,0.000362,0.014166,0.013785,0.014012,-0.500984,-0.699498,0.798927,-0.800084,0.000158,-0.002419
2372,1779735554.026617,-0.001075,-0.000395,-0.000160,0.020324,0.018252,0.017981,-0.500984,-0.699498,0.798927,-0.800084,-0.000814,-0.000760
2373,1779735554.043663,-0.000660,-0.000589,0.000213,0.017083,0.016707,0.015564,-0.500983,-0.699497,0.798927,-0.800084,0.000794,-0.000848
2374,1779735554.060542,-0.000289,-0.001019,0.000060,0.014793,0.014376,0.014643,-0.500984,-0.699498,0.798927,-0.800084,0.000924,-0.001109
2375,1779735554.073803,0.000010,-0.001200,-0.000251,0.014170,0.013785,0.014011,-0.500984,-0.699499,0.798927,-0.800084,0.000527,-0.001598
2376,1779735554.218540,0.000044,-0.000737,0.000357,0.020338,0.018248,0.017978,-0.500984,-0.699499,0.798927,-0.800084,0.001398,-0.000079
2377,1779735554.232376,-0.000382,-0.000835,0.000057,0.017090,0.016706,0.015563,-0.500985,-0.699499,0.798928,-0.800084,0.000050,0.001338
2378,1779735554.252078,-0.000391,-0.000841,0.000013,0.014797,0.014375,0.014642,-0.500985,-0.699499,0.798928,-0.800084,0.000159,0.000058
2379,1779735554.266650,-0.000109,-0.001116,-0.000155,0.014171,0.013784,0.014011,-0.500985,-0.699500,0.798928,-0.800084,-0.000373,-0.001492
2380,1779735554.421877,-0.000024,-0.001060,-0.000243,0.020335,0.018248,0.017979,-0.500985,-0.699500,0.798928,-0.800084,-0.000072,-0.000267
2381,1779735554.434680,0.000013,-0.001146,-0.000190,0.017086,0.016705,0.015563,-0.500986,-0.699500,0.798928,-0.800084,0.000273,0.000034
2382,1779735554.448422,-0.000454,-0.000626,-0.000056,0.014795,0.014376,0.014642,-0.500985,-0.699499,0.798928,-0.800085,-0.000933,0.001436
2383,1779735554.461164,-0.000867,-0.000424,0.000427,0.014168,0.013785,0.014011,-0.500986,-0.699497,0.798927,-0.800085,-0.001125,0.002200
2384,1779735554.637259,-0.001014,-0.001083,-0.000237,0.020320,0.018252,0.017981,-0.500986,-0.699497,0.798927,-0.800085,-0.001689,0.000431
2385,1779735554.659570,-0.001028,-0.000839,-0.000315,0.017075,0.016707,0.015564,-0.500985,-0.699497,0.798926,-0.800085,-0.000717,-0.000348
2386,1779735554.673396,-0.000710,-0.001177,-0.000362,0.014787,0.014377,0.014643,-0.500986,-0.699497,0.798926,-0.800085,0.000469,-0.001004
2387,1779735554.688226,-0.000646,-0.001008,-0.000681,0.014164,0.013785,0.014012,-0.500986,-0.699497,0.798926,-0.800086,0.001874,-0.000372
2388,1779735554.825806,-0.001060,-0.001235,-0.000179,0.020334,0.018246,0.017979,-0.500986,-0.699498,0.798926,-0.800086,0.000511,0.001316
2389,1779735554.841044,-0.000710,-0.001759,0.000235,0.017081,0.016704,0.015563,-0.500986,-0.699497,0.798927,-0.800087,0.001718,-0.000145
2390,1779735554.859681,-0.000870,-0.001342,0.000951,0.014796,0.014376,0.014642,-0.500984,-0.699497,0.798929,-0.800084,-0.002900,0.000071
2391,1779735554.880940,-0.000567,-0.001363,0.000441,0.014175,0.013784,0.014010,-0.500983,-0.699498,0.798930,-0.800084,0.001906,-0.001635
2392,1779735555.026072,-0.000279,-0.001062,0.000300,0.020331,0.018251,0.017978,-0.500983,-0.699498,0.798930,-0.800084,0.000106,-0.000904
2393,1779735555.041958,-0.000886,-0.000527,-0.000316,0.017087,0.016707,0.015564,-0.500983,-0.699499,0.798930,-0.800083,-0.001896,0.000841
2394,1779735555.056024,-0.000119,-0.001259,-0.000191,0.014793,0.014376,0.014643,-0.500983,-0.699500,0.798930,-0.800081,0.000205,-0.002574
2395,1779735555.071992,-0.000445,-0.000838,-0.000124,0.014168,0.013785,0.014011,-0.500983,-0.699499,0.798930,-0.800081,0.001314,0.001706
2396,1779735555.112973,-0.000555,-0.000838,0.000097,0.020329,0.018249,0.017979,-0.500983,-0.699499,0.798930,-0.800081,0.000329,0.000354
2397,1779735555.131131,-0.000798,-0.001099,-0.000018,0.017084,0.016706,0.015563,-0.500984,-0.699499,0.798931,-0.800081,0.000622,0.001085
2398,1779735555.148232,-0.000754,-0.001213,-0.000216,0.014793,0.014376,0.014642,-0.500984,-0.699500,0.798931,-0.800082,0.000802,-0.000015
2399,1779735555.163860,-0.000667,-0.001142,-0.000456,0.014169,0.013785,0.014011,-0.500984,-0.699500,0.798931,-0.800082,0.001200,-0.000482
2400,1779735555.223087,-0.000648,-0.001349,-0.000796,0.020335,0.018247,0.017978,-0.500984,-0.699500,0.798931,-0.800082,-0.000726,-0.000073
2401,1779735555.240410,-0.000350,-0.000868,-0.000698,0.017084,0.016704,0.015563,-0.500983,-0.699500,0.798928,-0.800083,-0.001233,-0.001590
2402,1779735555.256211,0.000107,-0.001212,-0.000358,0.014793,0.014376,0.014642,-0.500983,-0.699499,0.798928,-0.800082,-0.000897,-0.001707
2403,1779735555.270807,-0.000268,-0.001139,0.000217,0.014170,0.013785,0.014011,-0.500983,-0.699498,0.798927,-0.800081,-0.001968,0.002021
2404,1779735555.431810,0.000009,-0.000781,0.000181,0.020325,0.018250,0.017979,-0.500983,-0.699498,0.798928,-0.800081,0.000324,-0.000867
2405,1779735555.450807,0.000522,-0.001100,0.000665,0.017084,0.016707,0.015564,-0.500984,-0.699497,0.798928,-0.800082,0.001215,-0.000923
2406,1779735555.467242,0.000563,-0.001003,0.001059,0.014798,0.014375,0.014643,-0.500983,-0.699497,0.798928,-0.800081,-0.001478,-0.000385
2407,1779735555.482662,0.000355,-0.000865,0.001260,0.014176,0.013784,0.014011,-0.500983,-0.699496,0.798928,-0.800081,-0.000264,0.001107
2408,1779735555.634503,-0.000399,-0.001922,0.001235,0.020323,0.018255,0.017980,-0.500983,-0.699495,0.798927,-0.800082,-0.001154,0.002352
